Weight Class,Red Fighter,Outcome,Blue Fighter,Method,Round,Time
Middleweight,Rich Franklin (c),def.,Nate Quarry,KO (punch),1,2:34
Heavyweight,Gabriel Gonzaga,def.,Kevin Jordan,KO (superman punch),3,4:39
Welterweight,Matt Hughes (c),def.,Joe Riggs,Submission (kimura),1,3:28
Welterweight,Georges St-Pierre,def.,Sean Sherk,TKO (punches and elbows),2,2:53
Middleweight,Jeremy Horn,def.,Trevor Prangley,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00
Light Heavyweight,Sam Hoger,def.,Jeff Newton,Submission (rear-naked choke),2,2:05
Welterweight,Thiago Alves,def.,Ansar Chalangov,TKO (punches),1,2:25
Welterweight,Nick Thompson,def.,Keith Wisniewski,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00
