Weight Class,Red Fighter,Outcome,Blue Fighter,Method,Round,Time
Heavyweight,Randy Couture,def.,Tim Sylvia (c),"Decision (unanimous) (50–45, 50–45, 50–45)",5,5:00
Middleweight,Martin Kampmann,def.,Drew McFedries,Submission (arm-triangle),1,4:06
Middleweight,Rich Franklin,def.,Jason MacDonald,TKO (corner stoppage),2,5:00
Welterweight,Matt Hughes,def.,Chris Lytle,Decision (Unanimous),3,5:00
Light Heavyweight,Jason Lambert,def.,Renato Sobral,KO (punch),2,3:36
Light Heavyweight,Matt Hamill,def.,Rex Holman,TKO (punches),1,4:00
Welterweight,Jon Fitch,def.,Luigi Fioravanti,Submission (rear-naked choke),2,3:05
Lightweight,Gleison Tibau,def.,Jason Dent,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00
Lightweight,Jamie Varner,def.,Jason Gilliam,TKO (rear-naked choke),1,1:34
