Weight Class,Red Fighter,Outcome,Blue Fighter,Method,Round,Time
Welterweight,Demian Maia,def.,Ryan LaFlare,"Decision (unanimous) (48–46, 48–46, 48–46)",5,5:00
Welterweight,Erick Silva,def.,Josh Koscheck,Submission (guillotine choke),1,4:21
Lightweight,Leonardo Santos,def.,Tony Martin,Submission (rear-naked choke),2,2:29
Women's Bantamweight,Amanda Nunes,def.,Shayna Baszler,TKO (leg kick),1,1:56
Lightweight,Gilbert Burns,def.,Alex Oliveira,Submission (armbar),3,4:14
Featherweight,Godofredo Pepey,def.,Andre Fili,Submission (flying triangle choke),1,3:14
Lightweight,Francisco Trinaldo,def.,Akbarh Arreola,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00
Featherweight,Kevin Souza,def.,Katsunori Kikuno,KO (punch),1,1:31
Lightweight,Leandro Silva,vs.,Drew Dober,No Contest (overturned),2,2:45
Lightweight,Leonardo Mafra,def.,Cain Carrizosa,"Decision (unanimous) (30–26, 30–27, 30–27)",3,5:00
Lightweight,Christos Giagos,def.,Jorge de Oliveira,Submission (rear-naked choke),1,3:12
Flyweight,Fredy Serrano,def.,Bentley Syler,KO (punch),3,1:34
