Weight Class,Red Fighter,Outcome,Blue Fighter,Method,Round,Time
Light Heavyweight,Vitor Belfort,def.,Randy Couture (c),TKO (doctor stoppage),1,0:54
Welterweight,B.J. Penn,def.,Matt Hughes (c),Submission (rear-naked choke),1,4:37
Heavyweight,Frank Mir,def.,Wes Sims,KO (knee and punches),2,4:21
Catchweight (175 lb),Renato Verissimo,def.,Carlos Newton,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00
Middleweight,Lee Murray,def.,Jorge Rivera,Submission (triangle armbar),1,1:45
Welterweight,Georges St-Pierre,def.,Karo Parisyan,"Decision (unanimous) (29–28, 30–27, 30–27)",3,5:00
Lightweight,Josh Thomson,def.,Hermes França,"Decision (unanimous) (29–28, 29–28, 29–28)",3,5:00
Lightweight,Matt Serra,def.,Jeff Curran,"Decision (unanimous) (30–27, 30–27, 30–27)",3,5:00
