Weight Class,Red Fighter,Outcome,Blue Fighter,Method,Round,Time
Heavyweight,Andrei Arlovski (ic),def.,Justin Eilers,TKO (punches),1,4:10
Welterweight,Karo Parisyan,def.,Matt Serra,"Decision (unanimous) (30–27, 30–27, 29–28)",3,5:00
Middleweight,Rich Franklin,def.,Evan Tanner (c),TKO (doctor stoppage),4,3:25
Light Heavyweight,Forrest Griffin,def.,Bill Mahood,Submission (rear-naked choke),1,2:18
Heavyweight,Paul Buentello,def.,Kevin Jordan,Submission (guillotine choke / Exhaustion),1,4:00
Middleweight,Nate Quarry,def.,Shonie Carter,TKO (punches),1,2:37
Middleweight,David Loiseau,def.,Charles McCarthy,TKO (spinning back kick and flying knee),2,2:10
Welterweight,Nick Diaz,def.,Koji Oishi,KO (punches),1,1:24
