Weight Class,Red Fighter,Outcome,Blue Fighter,Method,Round,Time
Heavyweight,Randy Couture (c),def.,Pedro Rizzo,Decision (unanimous),5,5:00
Welterweight,Carlos Newton,def.,Pat Miletich (c),Submission (bulldog choke),3,2:50
Light Heavyweight,Chuck Liddell,def.,Kevin Randleman,KO (punches),1,1:18
Welterweight,Shonie Carter,def.,Matt Serra,KO (spinning back fist),3,4:51
Heavyweight,Semmy Schilt,def.,Pete Williams,TKO (kick to the body & punches),2,1:26
Light Heavyweight,Matt Lindland,def.,Ricardo Almeida,Disqualification,3,4:21
Lightweight,B.J. Penn,def.,Joey Gilbert,TKO (punches),1,4:58
Welterweight,Tony DeSouza,def.,Steve Berger,Decision (unanimous),3,5:00
